payload_detail	payload	response	response_detail	statelist	unique_response
b'101200064d514973647003003ff100044866696b380f00066d744577347733713367364e33e0'	b'\x10\x12\x00\x06MQIsdp\x03\x00?\xf1\x00\x04Hfik8\x0f\x00\x06mtEw4w3q3g6N3\xe0'	b' \x02\x00\x00'	b'20020000'	[]	51
b'101100044d5154540402e97b00056a6a3363303412000d6e633941644e45354e7577687142'	b'\x10\x11\x00\x04MQTT\x04\x02\xe9{\x00\x05jj3c04\x12\x00\rnc9AdNE5NuwhqB'	b' \x02\x00\x00'	b'20020000'	[]	51
b'101200044d5154540402026600066362424153573d0a0002496f28dd4b6e734743a95dc100'	b'\x10\x12\x00\x04MQTT\x04\x02\x02f\x00\x06cbBASW=\n\x00\x02Io(\xddKnsGC\xa9]\xc1\x00'	b' \x02\x00\x00P\x02(\xdd'	b'20020000500228dd'	[]	52
b'101200064d51497364700300e492000442437765350a000547417354638a4557354f5610b0'	b'\x10\x12\x00\x06MQIsdp\x03\x00\xe4\x92\x00\x04BCwe5\n\x00\x05GAsTc\x8aEW5OV\x10\xb0'	b' \x02\x00\x00'	b'20020000'	[]	52
b'100d00044d5154540402e78b00017608b674300c000679396f70546d627734441682'	b'\x10\r\x00\x04MQTT\x04\x02\xe7\x8b\x00\x01v\x08\xb6t0\x0c\x00\x06y9opTmbw4D\x16\x82'	b' \x02\x00\x00'	b'20020000'	[]	52
b'101200044d5154540402a70300066c7a7a6f464d30060003366f78557638d8795d0e70'	b'\x10\x12\x00\x04MQTT\x04\x02\xa7\x03\x00\x06lzzoFM0\x06\x00\x036oxUv8\xd8y]\x0ep'	b' \x02\x00\x00'	b'20020000'	[]	52
b'101100044d5154540480e74d0003316c590000310a0003776f33703849446446c1ed50'	b'\x10\x11\x00\x04MQTT\x04\x80\xe7M\x00\x031lY\x00\x001\n\x00\x03wo3p8IDdF\xc1\xedP'	b' \x02\x00\x00'	b'20020000'	[]	52
b'100c00044d515454040097d9000080001539340f0004476d443456f3615a6a577a6e3240'	b'\x10\x0c\x00\x04MQTT\x04\x00\x97\xd9\x00\x00\x80\x00\x1594\x0f\x00\x04GmD4V\xf3aZjWzn2@'	b' \x02\x00\x02'	b'20020002'	[]	52
b'101000044d5154540402a67400047062683700320f00034b4261481d6c3957434a6773c130'	b'\x10\x10\x00\x04MQTT\x04\x02\xa6t\x00\x04pbh7\x002\x0f\x00\x03KBaH\x1dl9WCJgs\xc10'	b' \x02\x00\x00'	b'20020000'	[]	52
b'100d00044d5154540402e88b000133b00014c0331100054e636f4476a3985a48387a423663ab'	b'\x10\r\x00\x04MQTT\x04\x02\xe8\x8b\x00\x013\xb0\x00\x14\xc03\x11\x00\x05NcoDv\xa3\x98ZH8zB6c\xab'	b' \x02\x00\x00'	b'20020000'	[]	52
b'100f00044d514973647003435540001480003007000069505a4d5147645833fb'	b'\x10\x0f\x00\x04MQIsdp\x03CU@\x00\x14\x80\x000\x07\x00\x00iPZMQGdX3\xfb'	b''	b''	[]	52
b'101100044d5154540442fc1f000346346c000173330f0005366e30547ad7d7314b675243a500'	b'\x10\x11\x00\x04MQTT\x04B\xfc\x1f\x00\x03F4l\x00\x01s3\x0f\x00\x056n0Tz\xd7\xd71KgRC\xa5\x00'	b''	b''	[]	52
b'101100064d51497364700300e2030003574f5a38070001637a6d3057a8340a00067344343950'	b'\x10\x11\x00\x06MQIsdp\x03\x00\xe2\x03\x00\x03WOZ8\x07\x00\x01czm0W\xa84\n\x00\x06sD49P'	b' \x02\x00\x00'	b'20020000'	[]	52
b'101200064d51497364700340259f00000002426f3c110005303841704afc7b544f6e49416659d0'	b'\x10\x12\x00\x06MQIsdp\x03@%\x9f\x00\x00\x00\x02Bo<\x11\x00\x0508ApJ\xfc{TOnIAfY\xd0'	b' \x02\x00\x02'	b'20020002'	[]	52
b'101200044d5154540402298f00066e34595941473d0900005cda3345466f76284784f0'	b'\x10\x12\x00\x04MQTT\x04\x02)\x8f\x00\x06n4YYAG=\t\x00\x00\\\xda3EFov(G\x84\xf0'	b' \x02\x00\x00'	b'20020000'	[]	52
b'101200064d514973647003023faf0004726f58733a0c000174519f376a67336c4774cbe49b'	b'\x10\x12\x00\x06MQIsdp\x03\x02?\xaf\x00\x04roXs:\x0c\x00\x01tQ\x9f7jg3lGt\xcb\xe4\x9b'	b' \x02\x00\x00@\x02Q\x9f'	b'200200004002519f'	[]	53
b'101200064d514973647003022c570004526a4d693d0e0005717a396165dd084952735569c4c0'	b'\x10\x12\x00\x06MQIsdp\x03\x02,W\x00\x04RjMi=\x0e\x00\x05qz9ae\xdd\x08IRsUi\xc4\xc0'	b' \x02\x00\x00P\x02\xdd\x08'	b'200200005002dd08'	[]	54
b'100f00044d5154540442645600017000001000340b00087565554d6d6975554eaec4229560'	"b'\x10\x0f\x00\x04MQTT\x04BdV\x00\x01p\x00\x00\x10\x004\x0b\x00\x08ueUMmiuUN\xae\xc4""\x95`'"	b' \x02\x00\x00'	b'20020000'	[]	54
b'101200044d51545404026cdc000659563259335a340c00026e43ec316b55736a785255b295'	b'\x10\x12\x00\x04MQTT\x04\x02l\xdc\x00\x06YV2Y3Z4\x0c\x00\x02nC\xec1kUsjxRU\xb2\x95'	b' \x02\x00\x00'	b'20020000'	[]	54
b'100d00044d51545404020ef9000166ae800017340e00093469394a6273715173d725321f'	b'\x10\r\x00\x04MQTT\x04\x02\x0e\xf9\x00\x01f\xae\x80\x00\x174\x0e\x00\t4i9JbsqQs\xd7%2\x1f'	b' \x02\x00\x00'	b'20020000'	[]	54
b'101200044d5154540400fd470006505568506f783512000d6b6776683653527476324e68588f7a'	b'\x10\x12\x00\x04MQTT\x04\x00\xfdG\x00\x06PUhPox5\x12\x00\rkgvh6SRtv2NhX\x8fz'	b' \x02\x00\x00'	b'20020000'	[]	54
b'101200064d51497364700342156500013500015232100005346c314f50baf96f6d4733543470'	b'\x10\x12\x00\x06MQIsdp\x03B\x15e\x00\x015\x00\x01R2\x10\x00\x054l1OP\xba\xf9omG3T4p'	b' \x02\x00\x00@\x02\xba\xf9'	b'200200004002baf9'	[]	55
b'101200044d51545404006569000661474f465765351200054e45323266b7876b526d6f3668ae'	b'\x10\x12\x00\x04MQTT\x04\x00ei\x00\x06aGOFWe5\x12\x00\x05NE22f\xb7\x87kRmo6h\xae'	b' \x02\x00\x00'	b'20020000'	[]	55
b'101000064d51497364700302cea900024179423d0e00095a4d776b4875336b450e115048c8'	b'\x10\x10\x00\x06MQIsdp\x03\x02\xce\xa9\x00\x02AyB=\x0e\x00\tZMwkHu3kE\x0e\x11PH\xc8'	b' \x02\x00\x00'	b'20020000'	[]	55
b'101100044d515454044205b4000000037364613a090007456a5a336d69440f7305a8c0'	b'\x10\x11\x00\x04MQTT\x04B\x05\xb4\x00\x00\x00\x03sda:\t\x00\x07EjZ3miD\x0fs\x05\xa8\xc0'	b' \x02\x00\x00'	b'20020000'	[]	55
b'101100064d51497364700342465e00000001743c0a00007876526f6776763803f224'	b'\x10\x11\x00\x06MQIsdp\x03BF^\x00\x00\x00\x01t<\n\x00\x00xvRogvv8\x03\xf2$'	b' \x02\x00\x02'	b'20020002'	[]	55
b'100e00064d51497364700300133200002900013411000c7a63784d68667142355632474597'	b'\x10\x0e\x00\x06MQIsdp\x03\x00\x132\x00\x00)\x00\x014\x11\x00\x0czcxMhfqB5V2GE\x97'	b' \x02\x00\x02'	b'20020002'	[]	55
b'100e00044d51545404008b1d00027478f5413a12000b545435426c45614356546d4d45c0'	b'\x10\x0e\x00\x04MQTT\x04\x00\x8b\x1d\x00\x02tx\xf5A:\x12\x00\x0bTT5BlEaCVTmME\xc0'	b' \x02\x00\x00'	b'20020000'	[]	55
b'101000044d5154540480473a000256520000a23c0800026c582163554a2072b0f340b000'	b'\x10\x10\x00\x04MQTT\x04\x80G:\x00\x02VR\x00\x00\xa2<\x08\x00\x02lX!cUJ r\xb0\xf3@\xb0\x00'	b' \x02\x00\x00'	b'20020000'	[]	55
b'101100044d5154540402fd7900056a535342503c0b0000d48e07019032583255bf4370'	b'\x10\x11\x00\x04MQTT\x04\x02\xfdy\x00\x05jSSBP<\x0b\x00\x00\xd4\x8e\x07\x01\x902X2U\xbfCp'	b' \x02\x00\x00'	b'20020000'	[]	55
b'100f00064d514973647003005db7000155f5303511000c47486364486c45327a535a78c34450'	b'\x10\x0f\x00\x06MQIsdp\x03\x00]\xb7\x00\x01U\xf505\x11\x00\x0cGHcdHlE2zSZx\xc3DP'	b' \x02\x00\x00'	b'20020000'	[]	55
b'101100044d5154540482740e000170000251523b09000567756554572a5a3208b4ad77'	b'\x10\x11\x00\x04MQTT\x04\x82t\x0e\x00\x01p\x00\x02QR;\t\x00\x05gueTW*Z2\x08\xb4\xadw'	b' \x02\x00\x00@\x02*Z'	b'2002000040022a5a'	[]	56
b'101100044d5154540402f86a000554673272613d0d0002387434385441423655397875543b'	b'\x10\x11\x00\x04MQTT\x04\x02\xf8j\x00\x05Tg2ra=\r\x00\x028t48TAB6U9xuT;'	b' \x02\x00\x00'	b'20020000'	[]	56
b'100e00064d51497364700302acbe0000025a6a3c0a0006507034357230523946368f'	b'\x10\x0e\x00\x06MQIsdp\x03\x02\xac\xbe\x00\x00\x02Zj<\n\x00\x06Pp45r0R9F6\x8f'	b' \x02\x00\x02'	b'20020002'	[]	56
b'100d00044d5154540400d0ca0001621000133035110008544963565a59544d5b54346951a6'	b'\x10\r\x00\x04MQTT\x04\x00\xd0\xca\x00\x01b\x10\x00\x1305\x11\x00\x08TIcVZYTM[T4iQ\xa6'	b' \x02\x00\x00'	b'20020000'	[]	56
b'101100044d5154540402d6650005483753494c38080000386f7762326f055a340700033640'	b'\x10\x11\x00\x04MQTT\x04\x02\xd6e\x00\x05H7SIL8\x08\x00\x008owb2o\x05Z4\x07\x00\x036@'	b' \x02\x00\x00'	b'20020000'	[]	56
b'101200044d5154540442042400017200037855333d050000b4dd6c3eb7f4d10e0002de4660'	b'\x10\x12\x00\x04MQTT\x04B\x04$\x00\x01r\x00\x03xU3=\x05\x00\x00\xb4\xddl>\xb7\xf4\xd1\x0e\x00\x02\xdeF`'	b' \x02\x00\x00'	b'20020000'	[]	56
b'101100044d515454040050480005393046343730110003385176374a55694b4e556150cff0'	b'\x10\x11\x00\x04MQTT\x04\x00PH\x00\x0590F470\x11\x00\x038Qv7JUiKNUaP\xcf\xf0'	b' \x02\x00\x00'	b'20020000'	[]	56
b'100e00064d51497364700300ed1300004270733d0f000555456d63334d9d4a66664364d660'	b'\x10\x0e\x00\x06MQIsdp\x03\x00\xed\x13\x00\x00Bps=\x0f\x00\x05UEmc3M\x9dJffCd\xd6`'	b' \x02\x00\x02'	b'20020002'	[]	56
b'101000044d5154540400640300026b311000133c0800024278f8b7584845bac390e30f10'	b'\x10\x10\x00\x04MQTT\x04\x00d\x03\x00\x02k1\x10\x00\x13<\x08\x00\x02Bx\xf8\xb7XHE\xba\xc3\x90\xe3\x0f\x10'	b''	b''	[]	56
b'101200044d515454040285fd0006686d48534c73300b0005344473656455616f611e9d9b'	b'\x10\x12\x00\x04MQTT\x04\x02\x85\xfd\x00\x06hmHSLs0\x0b\x00\x054DsedUaoa\x1e\x9d\x9b'	b' \x02\x00\x00'	b'20020000'	[]	56
b'101200044d5154540400994600064e6e38683439300e00094a6c583757616e667864507575f690'	b'\x10\x12\x00\x04MQTT\x04\x00\x99F\x00\x06Nn8h490\x0e\x00\tJlX7WanfxdPuu\xf6\x90'	b' \x02\x00\x00'	b'20020000'	[]	56
b'101100064d51497364700300de7b000364777a3c0d000066903761484769716a6d9145f7'	b'\x10\x11\x00\x06MQIsdp\x03\x00\xde{\x00\x03dwz<\r\x00\x00f\x907aHGiqjm\x91E\xf7'	b' \x02\x00\x00'	b'20020000'	[]	56
b'101200044d51545404006e2b00063953735878353c0f0005574e70414667ce354e785a72cf'	b'\x10\x12\x00\x04MQTT\x04\x00n+\x00\x069SsXx5<\x0f\x00\x05WNpAFg\xce5NxZr\xcf'	b' \x02\x00\x00P\x02g\xce'	b'20020000500267ce'	[]	57
b'101200044d51545404004954000653736c51574c31110008556974533972554d7853726330f8'	b'\x10\x12\x00\x04MQTT\x04\x00IT\x00\x06SslQWL1\x11\x00\x08UitS9rUMxSrc0\xf8'	b' \x02\x00\x00'	b'20020000'	[]	57
b'100c00044d51545404004390000080001728350d000256366d884a6934594d33446e4870'	b'\x10\x0c\x00\x04MQTT\x04\x00C\x90\x00\x00\x80\x00\x17(5\r\x00\x02V6m\x88Ji4YM3DnHp'	b' \x02\x00\x02'	b'20020002'	[]	57
b'100f00044d51545404420c2000023638000050330d000034767948577866746634496aed2a38'	b'\x10\x0f\x00\x04MQTT\x04B\x0c \x00\x0268\x00\x00P3\r\x00\x004vyHWxftf4Ij\xed*8'	b''	b''	[]	57
b'101200064d51497364700300559d0004716a4e793d1200057370494502b06f3235556a52133110'	b'\x10\x12\x00\x06MQIsdp\x03\x00U\x9d\x00\x04qjNy=\x12\x00\x05spIE\x02\xb0o25UjR\x131\x10'	b' \x02\x00\x00'	b'20020000'	[]	57
b'101200064d514973647003023edd0004716f6747320e000444486938008552587364624e64e4'	b'\x10\x12\x00\x06MQIsdp\x03\x02>\xdd\x00\x04qogG2\x0e\x00\x04DHi8\x00\x85RXsdbNd\xe4'	b' \x02\x00\x00@\x02\x00\x85'	b'2002000040020085'	[]	58
b'101100064d5149736470030207e4000337424b341100035a4554b8787571544945476d4b9c'	b'\x10\x11\x00\x06MQIsdp\x03\x02\x07\xe4\x00\x037BK4\x11\x00\x03ZET\xb8xuqTIEGmK\x9c'	b' \x02\x00\x00'	b'20020000'	[]	58
b'101100064d51497364700300966100035237583b060002624a2ec33859a04b9003c694c0'	b'\x10\x11\x00\x06MQIsdp\x03\x00\x96a\x00\x03R7X;\x06\x00\x02bJ.\xc38Y\xa0K\x90\x03\xc6\x94\xc0'	b' \x02\x00\x00'	b'20020000'	[]	58
b'101000064d51497364700300adb700025937f53012000776774b5674533246744d37544ac8'	b'\x10\x10\x00\x06MQIsdp\x03\x00\xad\xb7\x00\x02Y7\xf50\x12\x00\x07vwKVtS2FtM7TJ\xc8'	b' \x02\x00\x00'	b'20020000'	[]	58
b'101100064d5149736470034225c500014200003111000754506345313747587438505948c8'	b'\x10\x11\x00\x06MQIsdp\x03B%\xc5\x00\x01B\x00\x001\x11\x00\x07TPcE17GXt8PYH\xc8'	b' \x02\x00\x00'	b'20020000'	[]	58
b'100f00044d515454040000f40003695972f4703d0d0002587a00b94574756b63665a4d05b0'	b'\x10\x0f\x00\x04MQTT\x04\x00\x00\xf4\x00\x03iYr\xf4p=\r\x00\x02Xz\x00\xb9EtukcfZM\x05\xb0'	b' \x02\x00\x00'	b'20020000'	[]	58
b'101000044d5154540400ef1700043675387526350e0008594a6b54383354350f92454d6baa'	b'\x10\x10\x00\x04MQTT\x04\x00\xef\x17\x00\x046u8u&5\x0e\x00\x08YJkT83T5\x0f\x92EMk\xaa'	b' \x02\x00\x00'	b'20020000'	[]	58
b'100e00044d5154540402629c0002726d593d0b00044a78734fe9186466780f646410'	b'\x10\x0e\x00\x04MQTT\x04\x02b\x9c\x00\x02rmY=\x0b\x00\x04JxsO\xe9\x18dfx\x0fdd\x10'	b' \x02\x00\x00'	b'20020000'	[]	58
b'101000044d51545404003781000450357864e0351000054343426755396b6543504d3443a0'	b'\x10\x10\x00\x04MQTT\x04\x007\x81\x00\x04P5xd\xe05\x10\x00\x05CCBgU9keCPM4C\xa0'	b' \x02\x00\x00'	b'20020000'	[]	58
b'100c00044d51545404028c7e000060000e00310e0006363547525563564c663568746ad9'	b'\x10\x0c\x00\x04MQTT\x04\x02\x8c~\x00\x00`\x00\x0e\x001\x0e\x00\x0665GRUcVLf5htj\xd9'	b' \x02\x00\x00'	b'20020000'	[]	58
b'100d00044d5154540402c926000166869d003d0b00036d684e3263383848338a9633'	b'\x10\r\x00\x04MQTT\x04\x02\xc9&\x00\x01f\x86\x9d\x00=\x0b\x00\x03mhN2c88H3\x8a\x963'	b' \x02\x00\x00'	b'20020000'	[]	58
b'101100064d51497364700300d6b700033574683d11000e71746a7759704843566d51344550'	b'\x10\x11\x00\x06MQIsdp\x03\x00\xd6\xb7\x00\x035th=\x11\x00\x0eqtjwYpHCVmQ4EP'	b' \x02\x00\x00'	b'20020000'	[]	58
b'100d00044d5154540400820100014e747000023a0700014e2e7d6e3459a75ad0000a90'	b'\x10\r\x00\x04MQTT\x04\x00\x82\x01\x00\x01Ntp\x00\x02:\x07\x00\x01N.}n4Y\xa7Z\xd0\x00\n\x90'	b' \x02\x01\x00'	b'20020100'	[]	58
b'101100044d515454048017ce0002524b00015838040002694fca03bfa0d5f2ff'	b'\x10\x11\x00\x04MQTT\x04\x80\x17\xce\x00\x02RK\x00\x01X8\x04\x00\x02iO\xca\x03\xbf\xa0\xd5\xf2\xff'	b' \x02\x00\x00'	b'20020000'	[]	58
b'101100064d514973647003023e5700036a3561341100017637a34e38485778364231b05537'	b'\x10\x11\x00\x06MQIsdp\x03\x02>W\x00\x03j5a4\x11\x00\x01v7\xa3N8HWx6B1\xb0U7'	b' \x02\x00\x00'	b'20020000'	[]	58
b'101100064d514973647003802220000000014d3b1100066457316e4753dde2756749665bd0'	"b'\x10\x11\x00\x06MQIsdp\x03\x80"" \x00\x00\x00\x01M;\x11\x00\x06dW1nGS\xdd\xe2ugIf[\xd0'"	b' \x02\x00\x02'	b'20020002'	[]	58
b'101200044d5154540400fff70006745a684274423d0800036e3055933beea3a10f00589653'	b'\x10\x12\x00\x04MQTT\x04\x00\xff\xf7\x00\x06tZhBtB=\x08\x00\x03n0U\x93;\xee\xa3\xa1\x0f\x00X\x96S'	b' \x02\x00\x00P\x02\x93;'	b'200200005002933b'	[]	59
b'101000064d51497364700300bfc10002544150340d0002316698a9476e436242394d0a8a20'	b'\x10\x10\x00\x06MQIsdp\x03\x00\xbf\xc1\x00\x02TAP4\r\x00\x021f\x98\xa9GnCbB9M\n\x8a '	b' \x02\x00\x00'	b'20020000'	[]	59
b'101200044d5154540400d4cf0006396777427342310d0008673074534567787a444150594110'	b'\x10\x12\x00\x04MQTT\x04\x00\xd4\xcf\x00\x069gwBsB1\r\x00\x08g0tSEgxzDAPYA\x10'	b' \x02\x00\x00'	b'20020000'	[]	59
b'101100044d5154540400fe7800054434674448330b00086c71715534643645e7d7a6e840'	b'\x10\x11\x00\x04MQTT\x04\x00\xfex\x00\x05D4gDH3\x0b\x00\x08lqqU4d6E\xe7\xd7\xa6\xe8@'	b' \x02\x00\x00'	b'20020000'	[]	59
b'101100044d5154540402c03500057376546935380d0007586670525a707633366d61777800'	b'\x10\x11\x00\x04MQTT\x04\x02\xc05\x00\x05svTi58\r\x00\x07XfpRZpv36mawx\x00'	b' \x02\x00\x00'	b'20020000'	[]	59
b'101200044d515454040296ac0006444c34793945310f0004627378557674536e494a5a3879c0'	b'\x10\x12\x00\x04MQTT\x04\x02\x96\xac\x00\x06DL4y9E1\x0f\x00\x04bsxUvtSnIJZ8y\xc0'	b' \x02\x00\x00'	b'20020000'	[]	59
b'101200044d515454048067690000000436635a523c0b0005557271656f0fd5346a3509df'	b'\x10\x12\x00\x04MQTT\x04\x80gi\x00\x00\x00\x046cZR<\x0b\x00\x05Urqeo\x0f\xd54j5\t\xdf'	b' \x02\x00\x02'	b'20020002'	[]	59
b'100d00044d5154540402199b000137986800390f00085136543f3676737849415464599b'	b'\x10\r\x00\x04MQTT\x04\x02\x19\x9b\x00\x017\x98h\x009\x0f\x00\x08Q6T?6vsxIATdY\x9b'	b' \x02\x00\x00'	b'20020000'	[]	59
b'100c00044d51545404029c910000074a3a0800016a9f9146314d91166f7680'	b'\x10\x0c\x00\x04MQTT\x04\x02\x9c\x91\x00\x00\x07J:\x08\x00\x01j\x9f\x91F1M\x91\x16ov\x80'	b' \x02\x00\x00'	b'20020000'	[]	59
b'101000044d51545404006f6200047652697490330e00057653625459c8e73232674a686b1f'	b'\x10\x10\x00\x04MQTT\x04\x00ob\x00\x04vRit\x903\x0e\x00\x05vSbTY\xc8\xe722gJhk\x1f'	b' \x02\x00\x00'	b'20020000'	[]	59
b'100e00064d514973647003020d720000f69234380d000135725470597963697a667479524b'	b'\x10\x0e\x00\x06MQIsdp\x03\x02\rr\x00\x00\xf6\x9248\r\x00\x015rTpYycizftyRK'	b' \x02\x00\x02'	b'20020002'	[]	59
b'101000044d5154540402504800044344385af43910000b4237374162516a726c685348f5c0'	b'\x10\x10\x00\x04MQTT\x04\x02PH\x00\x04CD8Z\xf49\x10\x00\x0bB77AbQjrlhSH\xf5\xc0'	b' \x02\x00\x00'	b'20020000'	[]	59
b'101200044d5154540402e62900064365486632533509000537435251395c657173e9e3d300'	b'\x10\x12\x00\x04MQTT\x04\x02\xe6)\x00\x06CeHf2S5\t\x00\x057CRQ9\\eqs\xe9\xe3\xd3\x00'	b' \x02\x00\x00P\x02\\e'	b'2002000050025c65'	[]	60
b'100f00044d5154540402fbb400036f616284350f00027451f1b0335578504c63535433c6'	b'\x10\x0f\x00\x04MQTT\x04\x02\xfb\xb4\x00\x03oab\x845\x0f\x00\x02tQ\xf1\xb03UxPLcST3\xc6'	b' \x02\x00\x00'	b'20020000'	[]	60
b'100f00044d515454040292980003443930083d12000d6c56367362355656546d6a664480'	b'\x10\x0f\x00\x04MQTT\x04\x02\x92\x98\x00\x03D90\x08=\x12\x00\rlV6sb5VVTmjfD\x80'	b' \x02\x00\x00'	b'20020000'	[]	60
b'101100044d51545404023e6c0005456e796832300f0004777870366f75707a344b4f557a97a0'	b'\x10\x11\x00\x04MQTT\x04\x02>l\x00\x05Enyh20\x0f\x00\x04wxp6oupz4KOUz\x97\xa0'	b' \x02\x00\x00'	b'20020000'	[]	60
b'100e00064d5149736470030208f90000413445350a00066f6f566e444552d14fb69023'	b'\x10\x0e\x00\x06MQIsdp\x03\x02\x08\xf9\x00\x00A4E5\n\x00\x06ooVnDER\xd1O\xb6\x90#'	b' \x02\x00\x02'	b'20020002'	[]	60
b'100e00044d515454040234cf000238714000133b0f0004714c537810a14d4f6e3735674440'	b'\x10\x0e\x00\x04MQTT\x04\x024\xcf\x00\x028q@\x00\x13;\x0f\x00\x04qLSx\x10\xa1MOn75gD@'	b' \x02\x00\x00'	b'20020000'	[]	60
b'100e00064d51497364700302dd2e000090103d1200054869457234e0774e4f494a75bb40'	b'\x10\x0e\x00\x06MQIsdp\x03\x02\xdd.\x00\x00\x90\x10=\x12\x00\x05HiEr4\xe0wNOIJu\xbb@'	b' \x02\x00\x02'	b'20020002'	[]	60
b'100c00044d5154540400bb9c000092661000003b11000a566c666471737338654e906e5ad0'	b'\x10\x0c\x00\x04MQTT\x04\x00\xbb\x9c\x00\x00\x92f\x10\x00\x00;\x11\x00\nVlfdqss8eN\x90nZ\xd0'	b' \x02\x00\x02'	b'20020002'	[]	60
b'100e00044d515454040297bb0002695548350d0004496d4e6bcc7f4954424272526b'	b'\x10\x0e\x00\x04MQTT\x04\x02\x97\xbb\x00\x02iUH5\r\x00\x04ImNk\xcc\x7fITBBrRk'	b' \x02\x00\x00'	b'20020000'	[]	60
b'101200064d5149736470030077350004623962753407000159193e316f244800e34c3376'	b'\x10\x12\x00\x06MQIsdp\x03\x00w5\x00\x04b9bu4\x07\x00\x01Y\x19>1o$H\x00\xe3L3v'	b' \x02\x00\x00P\x02\x19>'	b'200200005002193e'	[]	61
b'101000064d51497364700302aa9900025833b0310f00016763427074587736636534557139'	b'\x10\x10\x00\x06MQIsdp\x03\x02\xaa\x99\x00\x02X3\xb01\x0f\x00\x01gcBptXw6ce4Uq9'	b' \x02\x00\x00'	b'20020000'	[]	61
b'101000044d5154540402e3390004305a536ba63c0c00086b54555631775266309b4f98cc'	b'\x10\x10\x00\x04MQTT\x04\x02\xe39\x00\x040ZSk\xa6<\x0c\x00\x08kTUV1wRf0\x9bO\x98\xcc'	b' \x02\x00\x00'	b'20020000'	[]	61
b'101200064d514973647003422a7f0001770001743d070008414471566642a5139010'	b'\x10\x12\x00\x06MQIsdp\x03B*\x7f\x00\x01w\x00\x01t=\x07\x00\x08ADqVfB\xa5\x13\x90\x10'	b' \x02\x00\x00'	b'20020000'	[]	61
b'101200044d5154540482152b0000000462515773340e000674444b64744c6f244c72757ad370'	b'\x10\x12\x00\x04MQTT\x04\x82\x15+\x00\x00\x00\x04bQWs4\x0e\x00\x06tDKdtLo$Lruz\xd3p'	b' \x02\x00\x00P\x02o$'	b'2002000050026f24'	[]	62
b'100c00044d51545404026a1d000040e269433d120005424742445430375465645653457c'	b'\x10\x0c\x00\x04MQTT\x04\x02j\x1d\x00\x00@\xe2iC=\x12\x00\x05BGBDT07TedVSE|'	b' \x02\x00\x00'	b'20020000'	[]	62
b'101200044d5154540402cf290006376d79794b623412000736334d3343623640894e7a6a5692a0'	b'\x10\x12\x00\x04MQTT\x04\x02\xcf)\x00\x067myyKb4\x12\x00\x0763M3Cb6@\x89NzjV\x92\xa0'	b' \x02\x00\x00'	b'20020000'	[]	62
b'100e00064d51497364700300035a0000445278340c0009566e50584863567351d308a562d0'	b'\x10\x0e\x00\x06MQIsdp\x03\x00\x03Z\x00\x00DRx4\x0c\x00\tVnPXHcVsQ\xd3\x08\xa5b\xd0'	b' \x02\x00\x02'	b'20020002'	[]	62
b'100f00044d5154540442044d00024a700001433a110008426864755a527643ece4766c45e6f0'	b'\x10\x0f\x00\x04MQTT\x04B\x04M\x00\x02Jp\x00\x01C:\x11\x00\x08BhduZRvC\xec\xe4vlE\xe6\xf0'	b''	b''	[]	62
b'101000044d5154540402f77400047041456a003a0e0009645556474375445a7a95546a7434'	b'\x10\x10\x00\x04MQTT\x04\x02\xf7t\x00\x04pAEj\x00:\x0e\x00\tdUVGCuDZz\x95Tjt4'	b' \x02\x00\x00'	b'20020000'	[]	62
b'100f00064d514973647003008f5f000162f6803312000059a15647666c6c596c527a5500d0'	b'\x10\x0f\x00\x06MQIsdp\x03\x00\x8f_\x00\x01b\xf6\x803\x12\x00\x00Y\xa1VGfllYlRzU\x00\xd0'	b' \x02\x01\x00'	b'20020100'	[]	62
b'101200044d5154540440e9d200000004564a5a33381100016654677a397270373350423376d0'	b'\x10\x12\x00\x04MQTT\x04@\xe9\xd2\x00\x00\x00\x04VJZ38\x11\x00\x01fTgz9rp73PB3v\xd0'	b' \x02\x00\x02'	b'20020002'	[]	62
b'101100044d5154540442305700000003583551300800036850554441637067305069'	b'\x10\x11\x00\x04MQTT\x04B0W\x00\x00\x00\x03X5Q0\x08\x00\x03hPUDAcpg0Pi'	b' \x02\x00\x00'	b'20020000'	[]	62
b'101200044d5154540400217b00066d614a354d47350900025976900d437576f87ba40300'	b'\x10\x12\x00\x04MQTT\x04\x00!{\x00\x06maJ5MG5\t\x00\x02Yv\x90\rCuv\xf8{\xa4\x03\x00'	b' \x02\x00\x00P\x02\x90\r'	b'200200005002900d'	[]	63
b'101100044d515454044021ff00036773770001453d0c000363645a24fc3871324137c25030'	b'\x10\x11\x00\x04MQTT\x04@!\xff\x00\x03gsw\x00\x01E=\x0c\x00\x03cdZ$\xfc8q2A7\xc2P0'	b''	b''	[]	63
b'100e00044d51545404029930000270701e68330600026750b08803ee5d9d00e0262784'	"b""\x10\x0e\x00\x04MQTT\x04\x02\x990\x00\x02pp\x1eh3\x06\x00\x02gP\xb0\x88\x03\xee]\x9d\x00\xe0&'\x84"""	b' \x02\x00\x00'	b'20020000'	[]	63
b'101200044d51545404027f9c0006784e7a52694135100008794e743147434533224bdc325970'	"b'\x10\x12\x00\x04MQTT\x04\x02\x7f\x9c\x00\x06xNzRiA5\x10\x00\x08yNt1GCE3""K\xdc2Yp'"	b' \x02\x00\x00'	b'20020000'	[]	63
